AbilityId,Name,CoverageStatus,EffectId,HasClientCsv,HasClientBin,HasLocalizedName,HasDescriptionText,HasEffectText,HasRootEffectRow,RelatedEffectCount,ComponentCount,RequirementLinkCount,RequirementRowCount,HasPregameReference,SourcesText,MissingText
12562,Buffet,Partial,3864,No,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"bin, strings","csv, effect-text"
12563,Eye Gouge,Partial,,No,Yes,Yes,Yes,No,No,0,8,0,0,No,"bin, strings","csv, effect-text, effect-row"
12564,Speed of Flight,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12565,Demoralizing Peck,Partial,,No,Yes,Yes,Yes,No,No,0,6,0,0,No,"bin, strings","csv, effect-text, effect-row"
12566,Wing Clip,Partial,,No,Yes,Yes,Yes,No,No,0,6,0,0,No,"bin, strings","csv, effect-text, effect-row"
12567,Wind Buffet,Partial,,No,Yes,Yes,Yes,No,No,0,7,0,0,No,"bin, strings","csv, effect-text, effect-row"
12568,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12569,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12570,; TEST Wisdombeast,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12571,Mangling Pincer,Partial,3882,No,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"bin, strings","csv, effect-text"
12572,Gnash,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12573,Calculated Advantage,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12574,Confusion,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12575,Confusion,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12576,Health Shift,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12577,Life Displacement,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12578,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12579,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12580,; TEST Wolf/Hallow Wolf,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12581,Mangling Bite,Partial,4390,No,Yes,Yes,Yes,No,Yes,1,4,0,0,No,"bin, strings","csv, effect-text"
12582,Savage Jaws,Partial,4333,No,Yes,Yes,Yes,No,Yes,1,8,0,0,No,"bin, strings","csv, effect-text"
12583,Howling Confusion,Partial,4369,No,Yes,Yes,Yes,No,Yes,1,1,0,0,No,"bin, strings","csv, effect-text"
12584,Sever Muscle,Partial,4394,No,Yes,Yes,Yes,No,Yes,1,6,0,0,No,"bin, strings","csv, effect-text"
12585,Wolf Howl,Partial,4363,No,Yes,Yes,Yes,No,Yes,1,2,0,0,No,"bin, strings","csv, effect-text"
12586,Distracting Bite,Partial,4300,No,Yes,Yes,Yes,No,Yes,1,5,0,0,No,"bin, strings","csv, effect-text"
12587,Lunging Disarm,Partial,4392,No,Yes,Yes,Yes,No,Yes,1,8,0,0,No,"bin, strings","csv, effect-text"
12588,Hallow Bite,Partial,4390,No,Yes,Yes,Yes,No,Yes,1,4,0,0,No,"bin, strings","csv, effect-text"
12589,Protection of the Pack,Partial,4361,No,Yes,Yes,Yes,No,Yes,1,1,0,0,No,"bin, strings","csv, effect-text"
12590,; TEST Wraith,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12591,Scythe Gash,Partial,3865,No,Yes,Yes,Yes,No,Yes,4,1,0,0,No,"bin, strings","csv, effect-text"
12592,Ethereal Emanation,Partial,3866,No,Yes,Yes,Yes,No,Yes,5,1,0,0,No,"bin, strings","csv, effect-text"
12593,Ethereal Emanation,Partial,3866,No,Yes,Yes,Yes,No,Yes,5,5,0,0,No,"bin, strings","csv, effect-text"
12594,Fear,Partial,,No,Yes,Yes,Yes,No,No,0,2,0,0,No,"bin, strings","csv, effect-text, effect-row"
12595,Retrieve Life,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12596,Shoul Shriek,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12597,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12598,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12599,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12600,; TEST Wyvern,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12601,Chomping Maw,Partial,3867,No,Yes,Yes,Yes,No,Yes,8,1,0,0,No,"bin, strings","csv, effect-text"
12602,Foul Breath,Partial,3868,No,Yes,Yes,Yes,No,Yes,5,1,0,0,No,"bin, strings","csv, effect-text"
12603,Winged Fury,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12604,Crushing Bite,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12605,Head Punt,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12606,Head Punt,Partial,,No,Yes,Yes,Yes,No,No,0,3,0,0,No,"bin, strings","csv, effect-text, effect-row"
12607,Anchored Fear,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12608,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12609,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12610,; TEST Yhetee,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12611,Lacerating Claws,Partial,3836,No,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"bin, strings","csv, effect-text"
12612,Earsplitting Howl,Partial,3837,No,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"bin, strings","csv, effect-text"
12613,Howling Fury,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12614,Matted Fur,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12615,Earsplitting Howl,Partial,,No,Yes,Yes,Yes,No,No,0,6,0,0,No,"bin, strings","csv, effect-text, effect-row"
12616,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12617,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12618,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12619,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12620,; TEST Squig - Horned,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12621,Gore,Partial,10,No,Yes,Yes,Yes,No,Yes,3,8,0,0,No,"bin, strings","csv, effect-text"
12622,Head Smash,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12623,Fumbling Grip,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12624,Deplete Brain Matter,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12625,Headbutt,Partial,11,No,Yes,Yes,Yes,No,Yes,9,5,0,0,No,"bin, strings","csv, effect-text"
12626,Headbutt,Partial,11,No,Yes,Yes,Yes,No,Yes,9,3,0,0,No,"bin, strings","csv, effect-text"
12627,Directed Bounce,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12628,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12629,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12630,; TEST Squig - Spiked,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12631,Spine Fling,Partial,8,No,Yes,Yes,Yes,No,Yes,7,4,0,0,No,"bin, strings","csv, effect-text"
12632,Squig Phlegm,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12633,Squig Spit,Partial,,No,Yes,Yes,Yes,No,No,0,8,0,0,No,"bin, strings","csv, effect-text, effect-row"
12634,Poisoned Spine,Partial,9,No,Yes,Yes,Yes,No,Yes,48,2,0,0,No,"bin, strings","csv, effect-text"
12635,Splice Ankles,Partial,,No,Yes,Yes,Yes,No,No,0,6,0,0,No,"bin, strings","csv, effect-text, effect-row"
12636,Squig Power,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12637,Tough Squig,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12638,Coat Throats,Partial,,No,Yes,Yes,Yes,No,No,0,7,0,0,No,"bin, strings","csv, effect-text, effect-row"
12639,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12640,; TEST Squig - Gas,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12641,Spout Gas,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12642,Rancid Blast,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12643,Malodorous Pain,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12644,Brains Over Brawn,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12645,Spoiled Morale,Partial,,No,Yes,Yes,Yes,No,No,0,2,0,0,No,"bin, strings","csv, effect-text, effect-row"
12646,Gag,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12647,Spore Cloud,Partial,13,No,Yes,Yes,Yes,No,Yes,10,5,0,0,No,"bin, strings","csv, effect-text"
12648,Deplete Armor,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12649,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12650,; TEST Ungor,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12651,Leveled Attack,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12652,Leveled Wound,Partial,,No,Yes,Yes,Yes,No,No,0,8,0,0,No,"bin, strings","csv, effect-text, effect-row"
12653,Distract Mind,Partial,,No,Yes,Yes,Yes,No,No,0,6,0,0,No,"bin, strings","csv, effect-text, effect-row"
12654,Nagging Roar,Partial,,No,Yes,Yes,Yes,No,No,0,2,0,0,No,"bin, strings","csv, effect-text, effect-row"
12655,Unsteady Grip,Partial,,No,Yes,Yes,Yes,No,No,0,7,0,0,No,"bin, strings","csv, effect-text, effect-row"
12656,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12657,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12658,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12659,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12660,; TEST Vampire,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12661,Unholy Strike,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12662,Bloody Wound,Partial,,No,Yes,Yes,Yes,No,No,0,8,0,0,No,"bin, strings","csv, effect-text, effect-row"
12663,Vampiric Shroud,Partial,,No,Yes,Yes,Yes,No,No,0,3,0,0,No,"bin, strings","csv, effect-text, effect-row"
12664,Vampiric Shroud,Partial,,No,Yes,Yes,Yes,No,No,0,2,0,0,No,"bin, strings","csv, effect-text, effect-row"
12665,Reap Voice,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12666,Reap Soul,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12667,Breathe Blood,Partial,,No,Yes,Yes,Yes,No,No,0,8,0,0,No,"bin, strings","csv, effect-text, effect-row"
12668,Feeding Darkness,Partial,,No,Yes,Yes,Yes,No,No,0,7,0,0,No,"bin, strings","csv, effect-text, effect-row"
12669,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12670,; TEST Walker,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12671,Unholy Blow,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12672,Cursed Wound,Partial,,No,Yes,Yes,Yes,No,No,0,8,0,0,No,"bin, strings","csv, effect-text, effect-row"
12673,Unholy Strength,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12674,Slow Movement,Partial,,No,Yes,Yes,Yes,No,No,0,6,0,0,No,"bin, strings","csv, effect-text, effect-row"
12675,Distracting Blow,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12676,Soul Steal,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12677,Drain Mind,Partial,,No,Yes,Yes,Yes,No,No,0,3,0,0,No,"bin, strings","csv, effect-text, effect-row"
12678,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12679,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12680,; TEST White Lion,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12681,Bite,Partial,34,No,Yes,Yes,Yes,No,Yes,2,4,0,0,No,"bin, strings","csv, effect-text"
12682,Gushing Wound,Partial,,No,Yes,Yes,Yes,No,No,0,8,0,0,No,"bin, strings","csv, effect-text, effect-row"
12683,Claw Sweep,Partial,35,No,Yes,Yes,Yes,No,Yes,2,5,0,0,No,"bin, strings","csv, effect-text"
12684,Shred,Partial,38,No,Yes,Yes,Yes,No,Yes,2,5,0,0,No,"bin, strings","csv, effect-text"
12685,Terrifying Roar,Partial,36,No,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"bin, strings","csv, effect-text"
12686,Lion's Roar,Partial,37,No,Yes,Yes,Yes,No,Yes,2,5,0,0,No,"bin, strings","csv, effect-text"
12687,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12688,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12689,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12690,; TEST Bestigor,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12691,Bestial Strike,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12692,Deep Wound,Partial,,No,Yes,Yes,Yes,No,No,0,8,0,0,No,"bin, strings","csv, effect-text, effect-row"
12693,Might of the Herd,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12694,Ground Crack,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12695,Fearful Roar,Partial,,No,Yes,Yes,Yes,No,No,0,2,0,0,No,"bin, strings","csv, effect-text, effect-row"
12696,Distracting Blow,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12697,Sweeping Jostle,Partial,,No,Yes,Yes,Yes,No,No,0,8,0,0,No,"bin, strings","csv, effect-text, effect-row"
12698,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12699,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12700,; TEST Gor,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12701,Beastly Strike,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12702,Open Gash,Partial,,No,Yes,Yes,Yes,No,No,0,8,0,0,No,"bin, strings","csv, effect-text, effect-row"
12703,Might of the Herd,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12704,Humiliation,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12705,Useless Limbs,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12706,Useless Limbs,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12707,Mighty Blow,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12708,Fearful Roar,Partial,,No,Yes,Yes,Yes,No,No,0,2,0,0,No,"bin, strings","csv, effect-text, effect-row"
12709,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12710,; TEST Bray Shaman,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12711,Elemental Blast,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12712,Lightning Strike,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12713,Bestial Affliction,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12714,Bestial Fury,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12715,Bestial Armor,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12716,Earth Stomp,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12717,Rattle Brain,Partial,,No,Yes,Yes,Yes,No,No,0,7,0,0,No,"bin, strings","csv, effect-text, effect-row"
12718,Throat Blast,Partial,,No,Yes,Yes,Yes,No,No,0,7,0,0,No,"bin, strings","csv, effect-text, effect-row"
12719,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12720,; TEST Ogre,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12721,Wicked Strike,Partial,1006,No,Yes,Yes,Yes,No,Yes,3,4,0,0,No,"bin, strings","csv, effect-text"
12722,Powerful Bash,Partial,1006,No,Yes,Yes,Yes,No,Yes,3,4,0,0,No,"bin, strings","csv, effect-text"
12723,Tough Skin,Partial,1006,No,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"bin, strings","csv, effect-text"
12724,Drop That,Partial,1006,No,Yes,Yes,Yes,No,Yes,3,4,0,0,No,"bin, strings","csv, effect-text"
12725,Earth Shake,Partial,1006,No,Yes,Yes,Yes,No,Yes,3,5,0,0,No,"bin, strings","csv, effect-text"
12726,Earth Tremble,Partial,1006,No,Yes,Yes,Yes,No,Yes,3,7,0,0,No,"bin, strings","csv, effect-text"
12727,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12728,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12729,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12730,; TEST Ogre - Tyrant,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12731,Meaty Strike,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12732,Painful Wound,Partial,1006,No,Yes,Yes,Yes,No,Yes,3,8,0,0,No,"bin, strings","csv, effect-text"
12733,Monstrous Haste,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12734,Insignificant Defenses,Partial,,No,Yes,Yes,Yes,No,No,0,2,0,0,No,"bin, strings","csv, effect-text, effect-row"
12735,Power Hungry,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12736,Earth Smash,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12737,Earth Smash,Partial,,No,Yes,Yes,Yes,No,No,0,3,0,0,No,"bin, strings","csv, effect-text, effect-row"
12738,Sweeping Cleave,Partial,,No,Yes,Yes,Yes,No,No,0,6,0,0,No,"bin, strings","csv, effect-text, effect-row"
12739,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12740,; TEST Ogre - Irongut,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12741,Strong Strike,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12742,Savage Strike,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12743,Power Hungry,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
12744,Debilitating Strike,Partial,,No,Yes,Yes,Yes,No,No,0,6,0,0,No,"bin, strings","csv, effect-text, effect-row"
12745,Strip Power,Partial,,No,Yes,Yes,Yes,No,No,0,2,0,0,No,"bin, strings","csv, effect-text, effect-row"
12746,Drop That,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12747,Drop That,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12748,Sweeping Toss,Partial,,No,Yes,Yes,Yes,No,No,0,7,0,0,No,"bin, strings","csv, effect-text, effect-row"
12749,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12750,; TEST Juggernaught,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12751,Smash,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12752,Pierced Wound,Partial,,No,Yes,Yes,Yes,No,No,0,8,0,0,No,"bin, strings","csv, effect-text, effect-row"
12753,Achilles Tear,Partial,,No,Yes,Yes,Yes,No,No,0,6,0,0,No,"bin, strings","csv, effect-text, effect-row"
12754,Fright,Partial,,No,Yes,Yes,Yes,No,No,0,2,0,0,No,"bin, strings","csv, effect-text, effect-row"
12755,Nudge,Partial,,No,Yes,Yes,Yes,No,No,0,5,0,0,No,"bin, strings","csv, effect-text, effect-row"
12756,Nudge,Partial,,No,Yes,Yes,Yes,No,No,0,3,0,0,No,"bin, strings","csv, effect-text, effect-row"
12757,Body Rush,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12758,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12759,(unnamed),StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12760,; TEST Dragon Ogre,StringsOnly,,No,No,Yes,Yes,No,No,0,0,0,0,No,strings,"csv, bin, effect-text, effect-row, components"
12761,Draconic Strike,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12762,Overhead Slam,Partial,,No,Yes,Yes,Yes,No,No,0,4,0,0,No,"bin, strings","csv, effect-text, effect-row"
12763,Dragon Fury,Partial,,No,Yes,Yes,Yes,No,No,0,1,0,0,No,"bin, strings","csv, effect-text, effect-row"
