NIF,NIF,NIF,Type,,,,,,
2115,ATK_CH_SwatAside,vfx_ATK_CH_SwatAside,0,,,,,,
2116,BUFF_CH_AgonizingTorrent,vfx_BUFF_CH_AgonizingTorrent,0,,,,,,
2117,ATK_WarpingBlast,vfx_ATK_WarpingBlast,0,,,,,,
2118,BUFF_CH_BoonofTzeentch,vfx_BUFF_CH_BoonofTzeentch,0,,,,,,
2119,CAST_CH_TheftofWords,vfx_CAST_CH_TheftofWords,0,,,,,,
2120,CH_HEAL_ThrallHeal,vfx_CH_HEAL_ThrallHeal,0,,,,,,
2121,CONE_CH_InfernalBlast,vfx_CONE_CH_InfernalBlast,0,,,,,,
2122,DBUF_CH_GleanMagic,vfx_DBUF_CH_GleanMagic,0,,,,,,
2123,DBUF_CH_HorrifyingVisions,vfx_DBUF_CH_HorrifyingVisions,0,,,,,,
2124,IMPACT_CH_AgonizingTorrent,vfx_IMPACT_CH_AgonizingTorrent,0,,,,,,
2125,IMPACT_CH_DemonicLash,vfx_IMPACT_CH_DemonicLash,0,,,,,,
2126,IMPACT_CH_DissolvingMist,vfx_IMPACT_CH_DissolvingMist,0,,,,,,
2127,IMPACT_CH_FlickeringRedFire,vfx_IMPACT_CH_FlickeringRedFire,0,,,,,,
2128,IMPACT_CH_InfernalBlast,vfx_IMPACT_CH_InfernalBlast,0,,,,,,
2129,PROJ_CH_DissolvingMist,vfx_PROJ_CH_DissolvingMist,0,,,,,,
2130,PROJ_CH_FlickeringRedFire,vfx_PROJ_CH_FlickeringRedFire,0,,,,,,
2131,PROJ_CH_TheftofWords,vfx_PROJ_CH_TheftofWords,0,,,,,,
2132,SPEC_CH_HorrorRing_Blue,vfx_SPEC_CH_HorrorRing_Blue,0,,,,,,
2133,SPEC_CH_HorrorRing_Flamer,vfx_SPEC_CH_HorrorRing_Flamer,0,,,,,,
2134,SPEC_CH_HorrorRing_Pink,vfx_SPEC_CH_HorrorRing_Pink,0,,,,,,
2135,SPEC_CH_HorrorSwirls_Blue,vfx_SPEC_CH_HorrorSwirls_Blue,0,,,,,,
2136,SPEC_CH_HorrorSwirls_Flamer,vfx_SPEC_CH_HorrorSwirls_Flamer,0,,,,,,
2137,SPEC_CH_HorrorSwirls_Pink,vfx_SPEC_CH_HorrorSwirls_Pink,0,,,,,,
2138,ATK_CH_SurgeofInsanity,vfx_ATK_CH_SurgeofInsanity,0,,,,,,
2139,Buff_HE_Trained01,vfx_Buff_HE_Trained01,0,,,,,,
2140,Buff_HE_Trained02,vfx_Buff_HE_Trained02,0,,,,,,
2141,Buff_HE_Trained03,vfx_Buff_HE_Trained03,0,,,,,,
2142,Impact_HE_WhiteLion01,vfx_Impact_HE_WhiteLion01,0,,,,,,
2143,Impact_HE_WhiteLion02,vfx_Impact_HE_WhiteLion02,0,,,,,,
2144,Impact_HE_WhiteLion03,vfx_Impact_HE_WhiteLion03,0,,,,,,
2145,Impact_HE_WhiteLion04,vfx_Impact_HE_WhiteLion04,0,,,,,,
2146,Impact_HE_WhiteLion05,vfx_Impact_HE_WhiteLion05,0,,,,,,
2147,Impact_HE_WhiteLion06,vfx_Impact_HE_WhiteLion06,0,,,,,,
2148,Impact_HE_WhiteLion07,vfx_Impact_HE_WhiteLion07,0,,,,,,
2149,Impact_HE_LionClaw01,vfx_Impact_HE_LionClaw01,0,,,,,,
2150,Impact_HE_LionClaw02,vfx_Impact_HE_LionClaw02,0,,,,,,
2151,Impact_HE_LionClaw03,vfx_Impact_HE_LionClaw03,0,,,,,,
2152,Impact_HE_LionBite01,vfx_Impact_HE_LionBite01,0,,,,,,
2153,Impact_HE_LionBite02,vfx_Impact_HE_LionBite02,0,,,,,,
2154,DeBuff_HE_illusions01,vfx_DeBuff_HE_illusions01,0,,,,,,
2155,Cast_HE_WhiteLion01,vfx_Cast_HE_WhiteLion01,0,,,,,,
2156,Cast_HE_SummonLion01,vfx_Cast_HE_SummonLion01,0,,,,,,
2157,CAE_HE_Slahing01,vfx_CAE_HE_Slahing01,0,,,,,,
2158,AOE_HE_Submission,vfx_AOE_HE_Submission,0,,,,,,
2159,Impact_HE_WhiteLion08,vfx_Impact_HE_WhiteLion08,0,,,,,,
2160,Impact_HE_LionBite03,vfx_Impact_HE_LionBite03,0,,,,,,
2161,BUILD_CH_Magus_Purple,vfx_BUILD_CH_Magus_Purple,0,,,,,,
2162,BUILD_CH_Magus_red,vfx_BUILD_CH_Magus_red,0,,,,,,
2163,BUILD_CH_Magus_Blue,vfx_BUILD_CH_Magus_Blue,0,,,,,,
2164,CAST_CH_MagusSwirls,vfx_CAST_CH_MagusSwirls,0,,,,,,
2165,DeBUFF_HE_Defense01,vfx_DeBUFF_HE_Defense01,0,,,,,,
2166,Cast_HE_RoarLion01,vfx_Cast_HE_RoarLion01,0,,,,,,
2167,Cast_HE_RoarLion02,vfx_Cast_HE_RoarLion02,0,,,,,,
2168,PROJ_PET_Fireball01,vfx_PROJ_PET_Fireball01,0,,,,,,
2169,IMPACT_CH_PET_Fireball01,vfx_IMPACT_CH_PET_Fireball01,0,,,,,,
2170,ATK_CH_PET_DemonicConsumption,vfx_ATK_CH_PET_DemonicConsumption02,0,,,,,,
2171,BUFF_CH_Tactic_Heal,vfx_BUFF_CH_Tactic_Heal,0,,,,,,
2172,PtoP_CH_BoltofChange,vfx_PtoP_CH_BoltofChange,0,,,,,,
2173,Build_CH_BoltofChange,vfx_Build_CH_BoltofChange,0,,,,,,
2174,IMPACT_CH_BoltofChange,vfx_IMPACT_CH_BoltofChange,0,,,,,,
2175,ATK_CH_Perilsofwarp,vfx_ATK_CH_Perilsofwarp,0,,,,,,
2176,AOE_CH_TzeetchsFirestorm,vfx_AOE_CH_TzeetchsFirestorm,0,,,,,,
2177,IMPACT_CH_TzeetchsFirestorm,vfx_IMPACT_CH_TzeetchsFirestorm,0,,,,,,
2178,DBUF_CH_Linger_SeedofChaos,vfx_DBUF_CH_Linger_SeedofChaos,0,,,,,,
2179,PROJ_CH_SeedofChaos,vfx_PROJ_CH_SeedofChaos,0,,,,,,
2180,IMPACT_CH_SeedofChaos,vfx_IMPACT_CH_SeedofChaos,0,,,,,,
2181,IMPACT_CH_SeedofChaosAOE,vfx_IMPACT_CH_SeedofChaosAOE,0,,,,,,
2182,AOE_CH_SeedofChaos,vfx_AOE_CH_SeedofChaos,0,,,,,,
2183,AOE_CH_Chaotic Rift,vfx_AOE_CH_Chaotic Rift,0,,,,,,
2184,DBUF_CH_Speed,vfx_DBUF_CH_Speed,0,,,,,,
2185,AOE_CH_RiftBlast,vfx_AOE_CH_RiftBlast,0,,,,,,
2186,CH_HEAL_ThrallSteal,vfx_CH_HEAL_ThrallSteal,0,,,,,,
2187,AOE_CH_Instability,vfx_AOE_CH_Instability,0,,,,,,
2188,Buff_HE_Remove_LionMove,vfx_Buff_HE_Remove_LionMove,0,,,,,,
2189,Impact_HE_Pounce01,vfx_Impact_HE_Pounce01,0,,,,,,
2190,Impact_HE_Unblockable,vfx_Impact_HE_Unblockable,0,,,,,,
2191,Impact_HE_Large_Cull,vfx_Impact_HE_Large_Cull,0,,,,,,
2192,Buff_HE_PrimalFury,vfx_Buff_HE_PrimalFury,0,,,,,,
2193,AOE_HE_LionClaw01,vfx_AOE_HE_LionClaw01,0,,,,,,
2194,Cast_HE_RoarEchoing,vfx_Cast_HE_RoarEchoing,0,,,,,,
2195,Impact_HE_RoarEchoing,vfx_Impact_HE_RoarEchoing,0,,,,,,
2196,DBUF_HE_Healdown,vfx_DBUF_HE_Healdown,0,,,,,,
2197,ATK_CH_IndigoFireofChange,vfx_ATK_CH_IndigoFireofChange,0,,,,,,
2198,IMPACT_CH_IndigoFire,vfx_IMPACT_CH_IndigoFire,0,,,,,,
2199,CONE_CH_WarpingEnergy,vfx_CONE_CH_WarpingEnergy,0,,,,,,
2200,AOE_CH_UnstablePower,vfx_AOE_CH_UnstablePower,0,,,,,,
2201,PROJ_HE_ThrowingAxe,vfx_PROJ_HE_ThrowingAxe,0,,,,,,
2202,PROP_HE_ThrowingAxe,vfx_PROP_HE_ThrowingAxe,0,,,,,,
2203,ATK_CH_FlamesofChange,vfx_ATK_CH_FlamesofChange02,0,,,,,,
2204,DOT_HE_Waves01,vfx_DOT_HE_Waves01,0,,,,,,
2205,BUFF_CH_FreeCast,vfx_BUFF_CH_FreeCast,0,,,,,,
2206,BUILD_CH_Magus_fire,vfx_BUILD_CH_Magus_fire,0,,,,,,
2207,IMPACT_CH_Knockback,vfx_IMPACT_CH_Knockback,0,,,,,,
2208,CAST_CH_MagusStaff,vfx_CAST_CH_MagusStaff,0,,,,,,
2209,PROJ_CH_BoltofChange,vfx_PROJ_CH_BoltofChange,0,,,,,,
2210,IMPACT_CH_BoltofChange2,vfx_IMPACT_CH_BoltofChange2,0,,,,,,
2211,BUILD_CH_MagusStaff,vfx_BUILD_CH_MagusStaff,0,,,,,,
2212,Impact_HE_ThinHerd,vfx_Impact_HE_ThinHerd,0,,,,,,
2213,Buff_HE_TrainingLSwirl,vfx_Buff_HE_TrainingLSwirl,0,,,,,,
2214,Buff_HE_TrainingSwirl,vfx_Buff_HE_TrainingSwirl,0,,,,,,
2215,Buff_HE_ChargeLion,vfx_Buff_HE_ChargeLion,0,,,,,,
2216,Buff_HE_ChargeWLion,vfx_Buff_HE_ChargeWLion,0,,,,,,
2217,Impact_HE_ArmorPen,vfx_Impact_HE_ArmorPen,0,,,,,,
2218,BUILD_CH_InfernalBlast,vfx_BUILD_CH_InfernalBlast,0,,,,,,
2219,CAST_CH_MagusHand,vfx_CAST_CH_MagusHand,0,,,,,,
2220,PROP_Gen_Bucket_01,vfx_PROP_Gen_Bucket_01,0,,,,,,
2221,Impact_HE_SunderChop,vfx_Impact_HE_SunderChop,0,,,,,,
2222,PtoP_CH_StrengthenThrall,vfx_PtoP_CH_StrengthenThrall,0,,,,,,
2223,BUFF_CH_LOOP_Heal,vfx_BUFF_CH_LOOP_Heal,0,,,,,,
2224,IMPACT_CH_Rats,vfx_IMPACT_CH_Rats,0,,,,,,
2225,BUILD_FireBuild_Light,vfx_BUILD_FireBuild_Light,0,,,,,,
2226,prop_GEN_pipe01,vfx_prop_GEN_pipe01,0,,,,,,
2227,CH_GroundTarget,vfx_CH_GroundTarget,0,,,,,,
2228,CH_GroundTarget_NoRange,vfx_CH_GroundTarget_NoRange,0,,,,,,
2229,EM_BrightStaff_2H_T4_03,vfx_EM_BrightStaff_2H_T4_03,0,,,,,,
2230,MOR_AOE_DE_UniversalConfusion,vfx_AOE_MOR_DE_UniversalConfusion,0,,,,,,
2231,MOR_AOE_DE_WindWovenShell,vfx_AOE_MOR_DE_WindWovenShell,0,,,,,,
2232,MOR_AOE_DE_WordofPain,vfx_AOE_MOR_DE_WordofPain,0,,,,,,
2233,MOR_AOE_HE_CowerBeasts,vfx_AOE_MOR_HE_CowerBeasts,0,,,,,,
2234,MOR_AOE_HE_FlamesofPheonix,vfx_AOE_MOR_HE_FlamesofPheonix,0,,,,,,
2235,MOR_AOE_HE_FunnelEnergy,vfx_AOE_MOR_HE_FunnelEnergy,0,,,,,,
2236,MOR_ATK_DE_DanceofDoom,vfx_ATK_MOR_DE_DanceofDoom,0,,,,,,
2237,MOR_BUFF_DE_DarkBlessings,vfx_BUFF_MOR_DE_DarkBlessings,0,,,,,,
2238,MOR_BUFF_DE_DarkstarCloak,vfx_BUFF_MOR_DE_DarkstarCloak,0,,,,,,
2239,MOR_BUFF_DE_WindWovenShell,vfx_BUFF_MOR_DE_WindWovenShell,0,,,,,,
2240,MOR_BUFF_HE_FunnelEnergy,vfx_BUFF_MOR_HE_FunnelEnergy,0,,,,,,
2241,MOR_BUFF_HE_IsharasWard,vfx_BUFF_MOR_HE_IsharasWard,0,,,,,,
2242,MOR_BUFF_HE_WindsProtection,vfx_BUFF_MOR_HE_WindsProtection,0,,,,,,
2243,MOR_CAST_DE_CripplingTerror,vfx_CAST_MOR_DE_CripplingTerror,0,,,,,,
2244,MOR_CAST_DE_DarkBlessings,vfx_CAST_MOR_DE_DarkBlessings,0,,,,,,
2245,MOR_CAST_DE_LifesEnd,vfx_CAST_MOR_DE_LifesEnd,0,,,,,,
2246,MOR_CAST_DE_ParalyzingNightmares,vfx_CAST_MOR_DE_ParalyzingNightmares,0,,,,,,
2247,MOR_CAST_DE_ReapingScythe,vfx_CAST_MOR_DE_ReapingScythe,0,,,,,,
2248,MOR_CAST_DE_WarpBlast,vfx_CAST_MOR_DE_WarpBlast,0,,,,,,
2249,MOR_CAST_HE_BlindingLight,vfx_CAST_MOR_HE_BlindingLight,0,,,,,,
2250,MOR_CAST_HE_WindsProtection,vfx_CAST_MOR_HE_WindsProtection,0,,,,,,
2251,MOR_CONE_DE_WebofShadows,vfx_CONE_MOR_DE_WebofShadows,0,,,,,,
2252,MOR_DEBUF_HE_FunnelEnergy,vfx_DEBUF_MOR_HE_FunnelEnergy,0,,,,,,
2253,MOR_DeBUFF_DE_VisionofTorment,vfx_DeBUFF_MOR_DE_VisionofTorment,0,,,,,,
2254,MOR_IMPACT_DE_BladeSpin,vfx_IMPACT_MOR_DE_BladeSpin,0,,,,,,
2255,MOR_IMPACT_DE_CripplingTerror,vfx_IMPACT_MOR_DE_CripplingTerror,0,,,,,,
2256,MOR_IMPACT_DE_DanceofDoom,vfx_IMPACT_MOR_DE_DanceofDoom,0,,,,,,
2257,MOR_IMPACT_DE_FlingPoison,vfx_IMPACT_MOR_DE_FlingPoison,0,,,,,,
2258,MOR_IMPACT_DE_ParalyzingNightmares,vfx_IMPACT_MOR_DE_ParalyzingNightmares,0,,,,,,
2259,MOR_IMPACT_DE_SoulSteal,vfx_IMPACT_MOR_DE_SoulSteal,0,,,,,,
2260,MOR_IMPACT_DE_VisionofTorment,vfx_IMPACT_MOR_DE_VisionofTorment,0,,,,,,
2261,MOR_IMPACT_DE_WarpBlast,vfx_IMPACT_MOR_DE_WarpBlast,0,,,,,,
2262,MOR_IMPACT_DE_WebofShadows,vfx_IMPACT_MOR_DE_WebofShadows,0,,,,,,
2263,MOR_IMPACT_DE_WordofPain,vfx_IMPACT_MOR_DE_WordofPain,0,,,,,,
2264,MOR_IMPACT_HE_BlindingLight,vfx_IMPACT_MOR_HE_BlindingLight,0,,,,,,
2265,MOR_LINE_DE_FlingPoison,vfx_LINE_MOR_DE_FlingPoison,0,,,,,,
2266,MOR_PROJ_DE_CripplingTerror,vfx_PROJ_MOR_DE_CripplingTerror,0,,,,,,
2267,MOR_PROJ_DE_LifesEnd,vfx_PROJ_MOR_DE_LifesEnd,0,,,,,,
2268,MOR_PROJ_DE_ParalyzingNightmares,vfx_PROJ_MOR_DE_ParalyzingNightmares,0,,,,,,
2269,MOR_PROJ_DE_SoulSteal,vfx_PROJ_MOR_DE_SoulSteal,0,,,,,,
2270,MOR_PROJ_DE_WordofPain,vfx_PROJ_MOR_DE_WordofPain,0,,,,,,
2271,MOR_AOE_DE_BladeSpin,vfx_AOE_MOR_DE_BladeSpin,0,,,,,,
2272,MOR_AOE_DE_KhainesWithdrawl,vfx_AOE_MOR_DE_KhainesWithdrawl,0,,,,,,
2273,MOR_AOE_DE_OverwhelmingDread,vfx_AOE_MOR_DE_OverwhelmingDread,0,,,,,,
2274,MOR_AOE_DE_SoulSteal,vfx_AOE_MOR_DE_SoulSteal,0,,,,,,
2275,PROP_Gen_Bucket_Splash,vfx_PROP_Gen_Bucket_Splash,0,,,,,,
2276,Cast_CH_SummonDisk,vfx_Cast_CH_SummonDisk,0,,,,,,
2277,Cast_DW_Summon_Jetpack,vfx_Cast_DW_Summon_Jetpack,0,,,,,,
2278,BUFF_HE_Resist,vfx_BUFF_HE_Resist,0,,,,,,
2279,BUFF_EM_Resist,vfx_BUFF_EM_Resist,0,,,,,,
2280,BUFF_DE_Resist,vfx_BUFF_DE_Resist,0,,,,,,
2281,BUFF_CH_Resist,vfx_BUFF_CH_Resist,0,,,,,,
2282,DeBUFF_EM_FIG_Toughness01,vfx_DeBUFF_EM_FIG_Toughness01,0,,,,,,
2283,BUFF_HE_FIG_Toughness01,vfx_BUFF_HE_FIG_Toughness01,0,,,,,,
2284,DeBUFF_CH_FIG_Toughness01,vfx_DeBUFF_CH_FIG_Toughness01,0,,,,,,
2285,DeBUFF_DW_Strength01,vfx_DeBUFF_DW_Strength01,0,,,,,,
2286,DeBUFF_EM_Strength01,vfx_DeBUFF_EM_Strength01,0,,,,,,
2287,MOR_AOE_GS_YerNothin,vfx_MOR_AOE_GS_YerNothin,0,,,,,,
2288,MOR_CONE_GS_ArrerOmork,vfx_MOR_CONE_GS_ArrerOmork,0,,,,,,
2289,MOR_AOE_GS_QuiteyerSquabblin,vfx_MOR_AOE_GS_QuiteyerSquabblin,0,,,,,,
2290,MOR_AOE_GS_DeafeningBellow,vfx_MOR_AOE_GS_DeafeningBellow,0,,,,,,
2291,MOR_AOE_GS_WalkitOff,vfx_MOR_AOE_GS_WalkitOff,0,,,,,,
2292,MOR_CAST_GS_PuddleofMuck,vfx_MOR_CAST_GS_PuddleofMuck,0,,,,,,
2293,MOR_CONE_GS_PuddleofMuck,vfx_MOR_CONE_GS_PuddleofMuck,0,,,,,,
2294,MOR_CAST_GS_CantTouchUs,vfx_MOR_CAST_GS_CantTouchUs,0,,,,,,
2295,MOR_CAST_GS_SoothinShroom,vfx_MOR_CAST_GS_SoothinShroom,0,,,,,,
2296,MOR_BUFF_GS_SoothinShroom,vfx_MOR_BUFF_GS_SoothinShroom,0,,,,,,
2297,MOR_PROJ_GS_SquigGoo,vfx_MOR_PROJ_GS_SquigGoo,0,,,,,,
2298,MOR_DeBUFF_GS_SquigGoo,vfx_MOR_DeBUFF_GS_SquigGoo,0,,,,,,
2299,MOR_AOE_GS_SquigGoo,vfx_MOR_AOE_GS_SquigGoo,0,,,,,,
2300,MOR_BUFF_GS_SquigBeast,vfx_MOR_BUFF_GS_SquigBeast,0,,,,,,
2301,MOR_AOE_GS_LotsofShootin,vfx_MOR_AOE_GS_LotsofShootin,0,,,,,,
2302,MOR_CAST_GS_LotsofShootin,vfx_MOR_CAST_GS_LotsofShootin,0,,,,,,
2303,MOR_AOE_GS_WinduptheWaag,vfx_MOR_AOE_GS_WinduptheWaag,0,,,,,,
2304,DeBUF_CH_Initiative,vfx_DeBUF_CH_Initiative,0,,,,,,
2305,DeBUF_DE_Initiative,vfx_DeBUF_DE_Initiative,0,,,,,,
2306,DeBUF_EM_Initiative,vfx_DeBUF_EM_Initiative,0,,,,,,
2307,DeBUF_HE_Initiative,vfx_DeBUF_HE_Initiative,0,,,,,,
2308,DeBUFF_HE_FIG_Toughness01,vfx_DeBUFF_HE_FIG_Toughness01,0,,,,,,
2309,DeBUFF_DW_FIG_Toughness01,vfx_DeBUFF_DW_FIG_Toughness01,0,,,,,,
2310,BUFF_EM_FIG_Toughness01,vfx_BUFF_EM_FIG_Toughness01,0,,,,,,
2311,BUFF_EM_Strength01,vfx_BUFF_EM_Strength01,0,,,,,,
2312,WPN_Agony,vfx_WPN_Agony,0,,,,,,
2313,WPN_Anguish,vfx_WPN_Anguish,0,,,,,,
2314,WPN_Blight,vfx_WPN_Blight,0,,,,,,
2315,WPN_Boost,vfx_WPN_Boost,0,,,,,,
2316,WPN_Burn,vfx_WPN_Burn,0,,,,,,
2317,WPN_Chill,vfx_WPN_Chill,0,,,,,,
2318,WPN_Concussion,vfx_WPN_Concussion,0,,,,,,
2319,WPN_Decay,vfx_WPN_Decay,0,,,,,,
2320,WPN_Dissolve,vfx_WPN_Dissolve,0,,,,,,
2321,WPN_Hemorrhage,vfx_WPN_Hemorrhage,0,,,,,,
2322,WPN_Impairment,vfx_WPN_Impairment,0,,,,,,
2323,WPN_Judgement,vfx_WPN_Judgement,0,,,,,,
2324,WPN_Shock,vfx_WPN_Shock,0,,,,,,
2325,WPN_Affliction,vfx_WPN_Affliction,0,,,,,,
2326,BUFF_GS_BalisticUP,vfx_BUFF_GS_BalisticUP,0,,,,,,
2327,BUFF_EM_INT&Will_Head,vfx_BUFF_EM_INT&Will_Head,0,,,,,,
2328,BUFF_EM_INT&Will_Body,vfx_BUFF_EM_INT&Will_Body,0,,,,,,
2329,BUFF_CH_INT&Will_Head,vfx_BUFF_CH_INT&Will_Head,0,,,,,,
2330,BUFF_CH_INT&Will_Body,vfx_BUFF_CH_INT&Will_Body,0,,,,,,
2331,GEN_CharacterBind,vfx_GEN_CharacterBind,0,,,,,,
2332,DBUF_DW_Healdown,vfx_DBUF_DW_Healdown,0,,,,,,
2333,BUFF_DW_CritHealUP,vfx_BUFF_DW_CritHealUP,0,,,,,,
2334,BUF_EM_RightousFuryUp,vfx_BUF_EM_RightousFuryUp,0,,,,,,
2335,BUFF_EM_BWRadiusIncrease,vfx_BUFF_EM_BWRadiusIncrease,0,,,,,,
2336,BUFF_HE_AMRangeIncrease,vfx_BUFF_HE_AMRangeIncrease,0,,,,,,
2337,BUFF_GS_SHRangeIncrease,vfx_BUFF_GS_SHRangeIncrease,0,,,,,,
2338,BUFF_CH_CritUpChance,vfx_BUFF_CH_CritUpChance,0,,,,,,
2339,BUFF_CH_CritHealUP,vfx_BUFF_CH_CritHealUP,0,,,,,,
2340,IMPACT_DE_Knockback,vfx_IMPACT_DE_Knockback,0,,,,,,
2341,BUF_DE_SoulEssenceUp,vfx_BUF_DE_SoulEssenceUp,0,,,,,,
2342,BUFF_DE_RangeIncrease,vfx_BUFF_DE_RangeIncrease,0,,,,,,
2343,DBUF_CH_Healdown,vfx_DBUF_CH_Healdown,0,,,,,,
2344,MOR_CAST_GS_GorksezStop,vfx_MOR_CAST_GS_GorksezStop,0,,,,,,
2345,MOR_DeBUFF_GS_GorksezStop,vfx_MOR_DeBUFF_GS_GorksezStop,0,,,,,,
2346,MOR_PROJ_GS_YouwerentUsinDat,vfx_MOR_PROJ_GS_YouwerentUsinDat,0,,,,,,
2347,MOR_CAST_GS_YouwerentUsinDat,vfx_MOR_CAST_GS_YouwerentUsinDat,0,,,,,,
2348,MOR_CAST_GS_BreathofMork,vfx_MOR_CAST_GS_BreathofMork,0,,,,,,
2349,MOR_AOE_GS_BreathofMork,vfx_MOR_AOE_GS_BreathofMork01,0,,,,,,
2350,MOR_BUFF_GS_FeelznoPain,vfx_MOR_BUFF_GS_FeelznoPain,0,,,,,,
2351,MOR_AOE_GS_FeelznoPain,vfx_MOR_AOE_GS_FeelznoPain,0,,,,,,
2352,MOR_DeBUFF_GS_StealyerThunder,vfx_MOR_DeBUFF_GS_StealyerThunder,0,,,,,,
2353,MOR_CAST_GS_StealyerThunder,vfx_MOR_CAST_GS_StealyerThunder,0,,,,,,
2354,MOR_BUFF_GS_StealyerThunder,vfx_MOR_BUFF_GS_StealyerThunder,0,,,,,,
2355,BUFF_GEN_WoundsUp,vfx_BUFF_GEN_WoundsUp,0,,,,,,
2356,DBUF_GEN_LifeTAP,vfx_DBUF_GEN_LifeTAP,0,,,,,,
2357,DeBUFF_CH_Defense01,vxf_DeBUFF_CH_Defense01,0,,,,,,
2358,MOR_BUFF_DW_SkinofIron,vfx_MOR_BUFF_DW_SkinofIron,0,,,,,,
2359,MOR_CONE_DW_AxeSlam,vfx_MOR_CONE_DW_AxeSlam,0,,,,,,
2360,MOR_BUFF_DW_StrengthinNumbers,vfx_MOR_BUFF_DW_StrengthinNumbers,0,,,,,,
2361,MOR_CAST_DW_StrengthinNumbers,vfx_MOR_CAST_DW_StrengthinNumbers,0,,,,,,
2362,MOR_BUFF_DW_EarthenRenewal,vfx_MOR_BUFF_DW_EarthenRenewal,0,,,,,,
2363,MOR_CAST_DW_EarthenRenewal,vfx_MOR_CAST_DW_EarthenRenewal,0,,,,,,
2364,MOR_ROOT_DW_RockClutch,vfx_MOR_ROOT_DW_RockClutch,0,,,,,,
2365,MOR_CAST_GraspingDarkness,vfx_MOR_CAST_GraspingDarkness,0,,,,,,
2366,MOR_DBUF_GraspingDarkness,vfx_MOR_DBUF_GraspingDarkness,0,,,,,,
2367,MOR_CAST_RoilingWinds,vfx_MOR_CAST_RoilingWinds,0,,,,,,
2368,MOR_AOE_RoilingWinds,vfx_MOR_AOE_RoilingWinds,0,,,,,,
2369,MOR_CAST_SoulLeak,vfx_MOR_CAST_SoulLeak,0,,,,,,
2370,MOR_IMPACT_SoulLeak,vfx_MOR_IMPACT_SoulLeak,0,,,,,,
2371,MOR_BUFF_ConduitofChaosAura,vfx_MOR_BUFF_ConduitofChaosAura,0,,,,,,
2372,MOR_BUFF_ConduitofChaos,vfx_MOR_BUFF_ConduitofChaos,0,,,,,,
2373,MOR_CAST_DaemonicScream,vfx_MOR_CAST_DaemonicScream,0,,,,,,
2374,MOR_IMPACT_DaemonicScream,vfx_MOR_IMPACT_DaemonicScream,0,,,,,,
2375,MOR_SMN_WyrmSummon,vfx_MOR_SMN_WyrmSummon,0,,,,,,
2376,MOR_BUFF_DW_SupplyDrop,vfx_MOR_BUFF_DW_SupplyDrop,0,,,,,,
2377,MOR_BUFF_DW_ArmorPlating,vfx_MOR_BUFF_DW_ArmorPlating,0,,,,,,
2378,MOR_CAST_DW_CannonSmash,vfx_MOR_CAST_DW_CannonSmash,0,,,,,,
2379,MOR_IMPACT_DW_CannonSmash,vfx_MOR_IMPACT_DW_CannonSmash,0,,,,,,
2380,MOR_PROJ_DW_CannonSmash,vfx_MOR_PROJ_DW_CannonSmash,0,,,,,,
2381,MOR_CONE_DW_ScatterShot,vfx_MOR_CONE_DW_ScatterShot,0,,,,,,
2382,MOR_AOE_DW_ArtilleryBarrage,vfx_MOR_AOE_DW_ArtilleryBarrage,0,,,,,,
2383,MOR_BUFF_DW_GromrilPlating,vfx_MOR_BUFF_DW_GromrilPlating,0,,,,,,
2384,MOR_AOE_SMN_WyrmExplode,vfx_MOR_AOE_SMN_WyrmExplode,0,,,,,,
2385,MOR_SMN_WyrmClaw,vfx_MOR_SMN_WyrmClaw,0,,,,,,
2386,MOR_Cast_HE_Joy_Hunt,vfx_MOR_Cast_HE_Joy_Hunt,0,,,,,,
2387,MOR_Cast_HE_Joy_Hunt_L,vfx_MOR_Cast_HE_Joy_Hunt_L,0,,,,,,
2388,MOR_Cast_HE_Rampage,vfx_MOR_Cast_HE_Rampage,0,,,,,,
2389,MOR_Cast_HE_Rampage_L,vfx_MOR_Cast_HE_Rampage_L,0,,,,,,
2390,MOR_AOE_HE_Blade,vfx_MOR_AOE_HE_Blade,0,,,,,,
2391,MOR_Impact_HE_Blade,vfx_MOR_Impact_HE_Blade,0,,,,,,
2392,MOR_AOE_HE_Claw,vfx_MOR_AOE_HE_Claw,0,,,,,,
2393,MOR_Impact_HE_Claw,vfx_MOR_Impact_HE_Claw,0,,,,,,
2394,MOR_Heal_HE_Dominance,vfx_MOR_Heal_HE_Dominance,0,,,,,,
2395,MOR_Impact_HE_Dominance,vfx_MOR_Impact_HE_Dominance,0,,,,,,
2396,MOR_Impact_HE_WhirlingAxe,vfx_MOR_Impact_HE_WhirlingAxe,0,,,,,,
2397,MOR_CAST_HE_WhirlingAxe,vfx_MOR_CAST_HE_WhirlingAxe,0,,,,,,
2398,MOR_ROOT_FIG_HE_Bolo,vfx_MOR_ROOT_FIG_HE_Bolo,0,,,,,,
2399,MOR_CAST_HE_Bolo,vfx_MOR_CAST_HE_Bolo,0,,,,,,
2400,MOR_PROJ_IMPACT_HE_Bolo,vfx_MOR_PROJ_IMPACT_HE_Bolo,0,,,,,,
2401,MOR_PROJ_HE_Bolo,vfx_MOR_PROJ_HE_Bolo,0,,,,,,
2402,EM_special_puppet01,EM_special_puppet01,0,,,,,,
2403,DE_special_box,DE_special_box,0,,,,,,
2404,he_special_mirror,he_special_mirror,0,,,,,,
2405,Prop_or_snotling_01,Prop_or_snotling_01,0,,,,,,
