Effect,Effect,Effect,Effect,Effect,Effect,Track,Track,Track,unused,Projectile,Camera,Root,Projectile,Turn Off,Always,Draw,Realm,Persist,,,,,,,,,,
2212,IMPACT_GS_GoopArrow,2013,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2213,PROJ_GS_ShootThroughYa,2014,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2214,PET_IMPACT_GS_Claw,2015,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2215,BUFF_GS_Initiative,2016,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2216,GS_Burn_Status_Green,2017,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2217,PET_PROJ_GS_Spines_Auto,2018,fx_mouth,0,100,0,0,1,,11,,,,,,,,,,,,,,,,,,
2218,PROJ_GS_ChokingArrowTip,2019,fx_muzzle,0,100,0,0,1,,11,,,2,,,,,,,,,,,,,,,
2219,PROJ_GS_PoisonArrowTip,2020,fx_muzzle,0,100,0,0,1,,1,,,2,,,,,,,,,,,,,,,
2220,PROJ_GS_BehindYouArrow,2021,fx_muzzle,0,100,0,0,1,,11,,,2,,,,,,,,,,,,,,,
2221,PROJ_GS_StopRunnintArrow,2022,fx_muzzle,0,100,0,0,1,,11,,,2,,,,,,,,,,,,,,,
2222,IMPACT_GS_Footstab,2023,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2223,Cast_DW_SelfDestruct,2024,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2224,Cast_Summon_SquigArmor,2025,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2225,CAMERASHAKE_Subtle_Long Dur,859,root,0,100,0,0,0,,,6,,,,,,,,,,,,,,,,,
2226,BUFF_DW_CrackShot,2026,fx_muzzle,-1,100,1,0,0,,,,,,,,,,,,,,,,,,,,
2227,BUFF_DW_CrackShot_PRing,2027,fx_muzzle,-1,100,1,0,0,,,,,,,,,,,,,,,,,,,,
2228,Impact_DW_MultiFire,2028,fx_torso_NA,0,100,1,0,0,,,,,,,,,,,,,,,,,,,,
2229,PROP_LOOP_MorterFiring,2029,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2230,PROJ_Bullet_Blue,2030,fx_muzzle,0,100,0,0,0,,11,,,,,,,,,,,,,,,,,,
2231,Cast_Gunblast_Blue,2031,fx_muzzle,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,
2232,Proj_DW_SignalFlare,2032,fx_muzzle,0,100,0,0,0,,19,,,,,,,,,,,,,,,,,,
2233,Cast_Summon_SquigArmor_Squig,2034,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2234,ICON_NPC_Quest_Avail,2035,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2235,ICON_NPC_Quest_Complete,2036,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2236,ICON_NPC_Quest_Inactive,2037,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2237,ICON_NPC_Trainer_Active,2038,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2238,ICON_NPC_Trainer_Inactive,2039,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2239,ICON_NPC_Merchant,2040,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2240,ICON_NPC_PQ_Inactive,2041,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2241,ICON_NPC_PQ_Rewards,2042,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2242,PET_GS_ROOT_ArmorExplode,2043,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2243,Debuff_DW_SignalFlare,2044,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2244,PROP_DW_GrenadeBase,2045,fx_mainhand,-1,100,1,1,1,,,,,,,1,,,,,,,,,,,,,
2245,PROP_DW_GrenadeAcid,2046,fx_mainhand,-1,100,1,1,1,,,,,,,1,,,,,,,,,,,,,
2246,PROP_DW_GrenadeFire,2047,fx_mainhand,-1,100,1,1,1,,,,,,,1,,,,,,,,,,,,,
2247,Stun_DW_turret,2048,root,-1,100,1,1,1,,,,,,,,,,,,,,,,,,,,
2248,Arrow Projectile Orc High Lob,109,fx_muzzle,0,100,0,0,0,,1,,,2,,,,,,,,,,,,,,,
2249,Arrow Projectile Orc No arc,109,fx_muzzle,0,100,0,0,0,,1,,,2,,,,,,,,,,,,,,,
2250,PROJ_GS_NotSoFastArrowTip,2021,fx_muzzle,0,100,0,0,1,,1,,,2,,,,,,,,,,,,,,,
2251,CAMERASHAKE_Subtle_Long Dur,859,root,0,100,0,0,0,,,7,,,,,,,,,,,,,,,,,
2252,BUFF_GS_SquigFrenzyCorona,2049,fx_chest,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2253,PROJ_GEN_CannonBall,2050,fx_muzzle,0,100,0,0,0,,11,,,,,,,,,,,,,,,,,,
2254,PROJ_GS_RottenArrow,2020,fx_muzzle,0,100,0,0,1,,1,,,2,,,,,,,,,,,,,,,
2255,MOR_CH_TzeenchsTalon,2051,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2256,DeBUFF_MOR_CH_TzeenchsTalon,2052,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2257,AOE_MOR_CH_EyeofSheerian,2053,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2258,AOE_MOR_CH_SupresstheFragile,2054,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2259,DeBUFF_MOR_CH_SupresstheFragile,2055,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2260,AOE_MOR_CH_TzeenchsReversal,2056,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2261,AOE_MOR_CH_Windblock,2057,root,0,100,1,1,1,,,,,,,,,,,,,,,,,,,,
2262,PROJ_Vomit,628,fx_muzzle,0,100,1,0,0,,1,,,,,,,,,,,,,,,,,,
2263,IMPACT_HE_DisarmSilence,2058,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2264,AOE_HE_DisarmSilence,2059,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2265,Impacts_HE_Bladeswipes,2060,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2266,AOE_HE_Bladeswipes,2061,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2267,Impact_HE_Arrow_Penetrating,2062,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2268,Cast_HE_Arrow_Penetrating,2063,fx_offhand,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2269,PROJ_HE_Arrow_Penetrating,2064,fx_muzzle,0,100,1,0,1,,11,,,,,,,,,,,,,,,,,,
2270,impact_HE_Rain_Steal,2065,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2271,impact_HE_Signal_Snipers,2066,fx_head,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2272,impact_HE_Rain_Steal_Ground,2067,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2273,DeBuff_HE_Signal_Snipers,2068,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2274,Buff_HE_Remove_LsForgiveness,2069,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2275,MOR_HE_ShadowBlades,2070,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2276,MOR_HE_ShieldofValor,2071,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2277,MOR_HE_WhirlingGeyser,2072,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2278,MOR_HE_BladeShield,2073,fx_torso_NA,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2279,MOR_HE_Cast_WingsofHeaven,2074,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2280,MOR_HE_GuardofSteel,2075,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2281,MOR_HE_Land_WingsofHeaven,2076,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2282,MOR_CH_FlamesofFate,2077,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2283,CONE_MOR_CH_GreatFang,2078,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2284,BUFF_MOR_CH_TzeenchsReversal,2079,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2285,IMPACT_MOR_CH_TzeenchsReversal,2080,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2286,IMPACT_MOR_CH_LashingPower,2081,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2287,BUFF_MOR_CH_LashingPower,2082,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2288,IMPACT_MOR_CH_ForkedAgression,2083,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2289,PROJ_MOR_CH_ForkedAgression,2084,fx_torso_NA,0,100,1,0,1,,11,,,,,,,,,,,,,,,,,,
2290,BUFF_MOR_CH_ForkedAgression,2085,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2291,AOE_MOR_CH_Tenticles,2086,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2292,ICON_GEN_Crate,2087,fx_head,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2293,DBUF_GEN_LOOP_MagicBarb,2088,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2294,DBUF_GEN_LOOP_MeleeBarb,2089,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2295,DBUF_GEN_LOOP_MovementBarb,2090,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2296,DBUF_GEN_LOOP_RangedBarb,2091,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2297,IMPACT_GEN_MagicBarbs,2092,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2298,IMPACT_GEN_RangedBarbs,2093,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2299,AOE_GS_Juggernaut,2094,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2300,AOE_GS_PushTheLine,2095,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2301,AOE_CH_Juggernaut,2096,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2302,AOE_CH_PushTheLine,2097,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2303,AOE_DW_Juggernaut,2098,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2304,AOE_DW_PushTheLine,2099,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2305,AOE_HE_Juggernaut,2100,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2306,AOE_HE_PushTheLine,2101,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2307,BUFF_HE_ShoutGlow01,2102,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2308,DBUF_HE_DoT01,2103,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2309,Buff01_GS_PushTheLine,2104,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2310,Buff02_GS_PushTheLine,2105,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2311,Buff01_CH_PushTheLine,2106,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2312,Buff02_CH_PushTheLine,2107,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2313,Buff01_DW_PushTheLine,2108,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2314,Buff02_DW_PushTheLine,2109,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2315,Buff01_HE_PushTheLine,2110,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2316,Buff02_HE_PushTheLine,2111,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2317,ATK_CH_DemonicLash,2112,Attach_Disc,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2318,ATK_CH_MutatingBlueFire,2113,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2319,ATK_CH_SurgingVioletFire,2114,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2320,ATK_CH_SwatAside,2115,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2321,BUFF_CH_AgonizingTorrent,2116,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2322,ATK_WarpingBlast,2117,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2323,BUFF_CH_BoonofTzeentch,2118,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2324,CAST_CH_TheftofWords,2119,fx_mainhand,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2325,CH_HEAL_ThrallHeal,2120,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2326,CONE_CH_InfernalBlast,2121,Attach_Disc,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2327,DBUF_CH_GleanMagic,2122,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2328,DBUF_CH_HorrifyingVisions,2123,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2329,IMPACT_CH_AgonizingTorrent,2124,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2330,IMPACT_CH_DemonicLash,2125,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2331,IMPACT_CH_DissolvingMist,2126,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2332,IMPACT_CH_FlickeringRedFire,2127,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2333,IMPACT_CH_InfernalBlast,2128,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2334,PROJ_CH_DissolvingMist,2129,fx_mainhand,0,100,0,0,1,,9,,,,,,,,,,,,,,,,,,
2335,PROJ_CH_FlickeringRedFire,2130,fx_mainhand,0,100,0,0,1,,6,,,,,,,,,,,,,,,,,,
2336,PROJ_CH_TheftofWords,2131,fx_torso_NA,0,100,0,0,1,,13,,,,,,,,,,,,,,,,,,
2337,SPEC_CH_HorrorRing_Blue,2132,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2338,SPEC_CH_HorrorRing_Flamer,2133,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2339,SPEC_CH_HorrorRing_Pink,2134,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2340,SPEC_CH_HorrorSwirls_Blue,2135,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2341,SPEC_CH_HorrorSwirls_Flamer,2136,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2342,SPEC_CH_HorrorSwirls_Pink,2137,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2343,ATK_CH_SurgeofInsanity,2138,fx_head,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2344,Buff_HE_Trained01,2139,fx_head,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2345,Buff_HE_Trained02,2140,fx_head,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2346,Buff_HE_Trained03,2141,fx_head,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2347,Impact_HE_WhiteLion01,2142,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2348,Impact_HE_WhiteLion02,2143,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2349,Impact_HE_WhiteLion03,2144,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2350,Impact_HE_WhiteLion04,2145,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2351,Impact_HE_WhiteLion05,2146,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2352,Impact_HE_WhiteLion06,2147,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2353,Impact_HE_WhiteLion07,2148,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2354,Impact_HE_LionClaw01,2149,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2355,Impact_HE_LionClaw02,2150,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2356,Impact_HE_LionClaw03,2151,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2357,Impact_HE_LionBite01,2152,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2358,Impact_HE_LionBite02,2153,fx_head,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2359,DeBuff_HE_illusions01,2154,fx_head,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2360,Cast_HE_WhiteLion01,2155,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2361,Cast_HE_SummonLion01,2156,fx_offhand,-1,100,1,1,1,,,,,,,,,,,,,,,,,,,,
2362,CAE_HE_Slahing01,2157,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2363,AOE_HE_Submission,2158,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2364,Impact_HE_WhiteLion08,2159,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2365,Impact_HE_LionBite03,2160,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2366,BUILD_CH_Magus_Purple,2161,fx_mainhand,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2367,BUILD_CH_Magus_red,2162,fx_mainhand,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2368,BUILD_CH_Magus_Blue,2163,fx_mainhand,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2369,CAST_CH_MagusSwirls,2164,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2370,DeBUFF_HE_Defense01,2165,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2371,Impact_HE_LionClaw01,2149,Bip01 R Calf,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2372,Cast_HE_RoarLion01,2166,fx_mouth,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2373,Cast_HE_RoarLion02,2167,fx_mouth,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2374,PROJ_PET_Fireball01,2168,fx_mainhand,0,100,0,0,1,,11,,,,,,,,,,,,,,,,,,
2375,IMPACT_CH_PET_Fireball01,2169,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2376,ATK_CH_PET_DemonicConsumption,2170,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2377,BUFF_CH_Tactic_Heal,2171,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2378,PtoP_CH_BoltofChange,2172,fx_mainhand,-1,100,1,0,1,,6,,,,,,,,,,,,,,,,,,
2379,Build_CH_BoltofChange,2173,fx_mainhand,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2380,IMPACT_CH_BoltofChange,2174,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2381,ATK_CH_Perilsofwarp,2175,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2382,AOE_CH_TzeetchsFirestorm,2176,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2383,IMPACT_CH_TzeetchsFirestorm,2177,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2384,DBUF_CH_Linger_SeedofChaos,2178,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2385,PROJ_CH_SeedofChaos,2179,fx_mainhand,0,100,1,0,1,,4,,,,,,,,,,,,,,,,,,
2386,IMPACT_CH_SeedofChaos,2180,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2387,IMPACT_CH_SeedofChaosAOE,2181,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2388,AOE_CH_SeedofChaos,2182,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2389,AOE_CH_Chaotic Rift,2183,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2390,DBUF_CH_Speed,2184,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2391,AOE_CH_RiftBlast,2185,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2392,CH_HEAL_ThrallSteal,2186,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2393,AOE_CH_Instability,2187,root,-1,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2394,Buff_HE_Remove_LionMove,2188,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2395,Impact_HE_Pounce01,2189,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2396,Impact_HE_Unblockable,2190,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2397,Impact_HE_Large_Cull,2191,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2398,Buff_HE_PrimalFury,2192,fx_torso_NA,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2399,AOE_HE_LionClaw01,2193,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2400,Cast_HE_RoarEchoing,2194,fx_mouth,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2401,Impact_HE_RoarEchoing,2195,fx_head,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2402,DBUF_HE_Healdown,2196,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2403,ATK_CH_IndigoFireofChange,2197,root,1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2404,IMPACT_CH_IndigoFire,2198,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2405,CONE_CH_WarpingEnergy,2199,fx_mouth,0,100,1,1,1,,,,,,,,,,,,,,,,,,,,
2406,AOE_CH_UnstablePower,2200,root,-1,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2407,PROJ_HE_ThrowingAxe,2201,fx_mainhand,0,100,0,0,1,,1,,,,,,,,,,,,,,,,,,
2408,PROP_HE_ThrowingAxe,2202,fx_mainhand,-1,100,1,1,1,,,,,,,1,,,,,,,,,,,,,
2409,ATK_CH_FlamesofChange main,2203,fx_mainhand,-1,100,1,1,0,,,,,,,,,,,,,,,,,,,,
2410,ATK_CH_FlamesofChange Offhand,2203,fx_offhand,-1,100,1,1,0,,,,,,,,,,,,,,,,,,,,
2411,DOT_HE_Waves01,2204,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2412,BUFF_CH_FreeCast,2205,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2413,BUILD_CH_Magus_fire,2206,fx_mainhand,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2414,IMPACT_CH_Knockback,2207,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2415,CAST_CH_MagusStaff,2208,spell,0,100,1,0,1,,,,2,,,,,,,,,,,,,,,,
2416,PROJ_CH_BoltofChange,2209,fx_mainhand,0,100,0,0,1,,11,,,,,,,,,,,,,,,,,,
2417,IMPACT_CH_BoltofChange2,2210,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2418,BUILD_CH_MagusStaff,2211,spell,-1,100,1,0,1,,,,2,,,,,,,,,,,,,,,,
2419,Impact_HE_ThinHerd,2212,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2420,Buff_HE_TrainingLSwirl,2213,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2421,Buff_HE_TrainingSwirl,2214,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2422,Buff_HE_ChargeLion,2215,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2423,Buff_HE_ChargeWLion,2216,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2424,Impact_HE_ArmorPen,2217,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2425,BUILD_CH_InfernalBlast,2218,Attach_Disc,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2426,CAST_CH_MagusHand,2219,fx_mainhand,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2427,PROP_Gen_Bucket_01,2220,fx_offhand,-1,100,1,1,1,,,,,,,1,,,,,,,,,,,,,
2428,Impact_HE_SunderChop,2221,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2429,PtoP_CH_StrengthenThrall,2222,fx_mainhand,-1,100,1,0,1,,11,,,,,,,,,,,,,,,,,,
2430,BUFF_CH_LOOP_Heal,2223,root,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2431,IMPACT_CH_Rats,2224,fx_torso_NA,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2432,BUILD_FireBuild_Light,2225,fx_mainhand,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2433,prop_GEN_pipe01,2226,fx_mainhand,-1,100,1,1,1,,,,,,,1,,,,,,,,,,,,,
2434,CH_GroundTarget,2227,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2435,CH_GroundTarget_NoRange,2228,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2436,DE_GroundTarget,2227,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2437,DE_GroundTarget_NoRange,2228,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2438,GS_GroundTarget,2227,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2439,GS_GroundTarget_NoRange,2228,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2440,EM_GroundTarget_NoRange,573,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2441,EM_GroundTarget,574,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2442,HE_GroundTarget_NoRange,573,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2443,HE_GroundTarget,574,root,-1,100,1,0,0,,,,,,,1,,,,,,,,,,,,,
2444,EM_BrightStaff_2H_T4_03,2229,spell,-1,100,1,1,1,,,,2,,1,,,,,,,,,,,,,,
2445,MOR_AOE_DE_UniversalConfusion,2230,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2446,MOR_AOE_DE_WindWovenShell,2231,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2447,MOR_AOE_DE_WordofPain,2232,fx_head,-1,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2448,MOR_AOE_HE_CowerBeasts,2233,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
2449,MOR_AOE_HE_FlamesofPheonix,2234,root,0,100,1,0,1,,,,,,,,,,,,,,,,,,,,
2450,MOR_AOE_HE_FunnelEnergy,2235,root,0,100,0,0,1,,,,,,,,,,,,,,,,,,,,
